"","index","starts_x","starts_y","index_start","ends_x","ends_y","index_end"
"54",54,400542.831681705,4735120.25172746,1,376918.911395806,4722355.30532974,152
"55",55,400542.831681705,4735120.25172746,1,376941.857149864,4672687.33753316,98
"56",56,400542.831681705,4735120.25172746,1,377000.06611637,4723257.11112627,153
"57",57,400542.831681705,4735120.25172746,1,377142.14638398,4671707.34200404,97
"58",58,400542.831681705,4735120.25172746,1,377342.435618097,4670727.34647493,96
"59",59,400542.831681705,4735120.25172746,1,377542.724852214,4669747.35094581,95
"60",60,400542.831681705,4735120.25172746,1,377743.01408633,4668767.35541669,94
"61",61,400542.831681705,4735120.25172746,1,377885.021343393,4723723.3313109,154
"62",62,400542.831681705,4735120.25172746,1,377943.303320447,4667787.35988757,93
"63",63,400542.831681705,4735120.25172746,1,378143.592554563,4666807.36435846,92
"64",64,400542.831681705,4735120.25172746,1,378343.88178868,4665827.36882934,91
"65",65,400542.831681705,4735120.25172746,1,378769.976570416,4724189.55149553,155
"66",66,400542.831681705,4735120.25172746,1,378814.266512756,4665142.36416755,90
"67",67,400542.831681705,4735120.25172746,1,379654.931797439,4724655.77168016,156
"68",68,400542.831681705,4735120.25172746,1,379808.078874725,4665029.03277919,89
"69",69,400542.831681705,4735120.25172746,1,380539.887024462,4725121.99186479,157
"70",70,400542.831681705,4735120.25172746,1,380801.891236695,4664915.70139082,88
"71",71,400542.831681705,4735120.25172746,1,381424.842251486,4725588.21204942,158
"72",72,400542.831681705,4735120.25172746,1,381795.703598664,4664802.37000246,87
"73",73,400542.831681705,4735120.25172746,1,382309.797478509,4726054.43223405,159
"74",74,400542.831681705,4735120.25172746,1,382789.515960634,4664689.0386141,86
"75",75,400542.831681705,4735120.25172746,1,383194.752705532,4726520.65241868,160
"76",76,400542.831681705,4735120.25172746,1,383783.328322604,4664575.70722574,85
"77",77,400542.831681705,4735120.25172746,1,384079.707932555,4726986.87260331,161
"78",78,400542.831681705,4735120.25172746,1,384777.140684573,4664462.37583737,84
"79",79,400542.831681705,4735120.25172746,1,384964.663159578,4727453.09278794,162
"80",80,400542.831681705,4735120.25172746,1,385770.953046543,4664349.04444901,83
"81",81,400542.831681705,4735120.25172746,1,385849.618386602,4727919.31297257,163
"82",82,400542.831681705,4735120.25172746,1,386734.573613625,4728385.5331572,164
"83",83,400542.831681705,4735120.25172746,1,386764.765408513,4664235.71306065,82
"84",84,400542.831681705,4735120.25172746,1,387619.528840648,4728851.75334183,165
"85",85,400542.831681705,4735120.25172746,1,387758.577770482,4664122.38167229,81
"86",86,400542.831681705,4735120.25172746,1,388504.484067671,4729317.97352646,166
"87",87,400542.831681705,4735120.25172746,1,388752.390132452,4664009.05028392,80
"88",88,400542.831681705,4735120.25172746,1,389389.439294694,4729784.19371109,167
"89",89,400542.831681705,4735120.25172746,1,389746.202494421,4663895.71889556,79
"90",90,400542.831681705,4735120.25172746,1,390274.394521718,4730250.41389572,168
"91",91,400542.831681705,4735120.25172746,1,390740.014856391,4663782.3875072,78
"92",92,400542.831681705,4735120.25172746,1,391159.349748741,4730716.63408035,169
"93",93,400725.735780147,4734136.86314447,2,368930.287785204,4711887.15869783,138
"94",94,400725.735780147,4734136.86314447,2,369130.577019321,4710907.16316871,137
"95",95,400725.735780147,4734136.86314447,2,369330.866253437,4709927.1676396,136
"96",96,400725.735780147,4734136.86314447,2,369367.466271742,4712662.99613934,139
"97",97,400725.735780147,4734136.86314447,2,369531.155487554,4708947.17211048,135
"98",98,400725.735780147,4734136.86314447,2,369731.44472167,4707967.17658136,134
"99",99,400725.735780147,4734136.86314447,2,369931.733955787,4706987.18105225,133
"100",100,400725.735780147,4734136.86314447,2,369950.95875048,4713454.23086039,140
"101",101,400725.735780147,4734136.86314447,2,370132.023189903,4706007.18552313,132
"102",102,400725.735780147,4734136.86314447,2,370332.31242402,4705027.18999401,131
"103",103,400725.735780147,4734136.86314447,2,370529.622899058,4714268.03220298,141
"104",104,400725.735780147,4734136.86314447,2,370532.601658136,4704047.1944649,130
"105",105,400725.735780147,4734136.86314447,2,370732.890892253,4703067.19893578,129
"106",106,400725.735780147,4734136.86314447,2,370933.180126369,4702087.20340666,128
"107",107,400725.735780147,4734136.86314447,2,371133.469360486,4701107.20787754,127
"108",108,400725.735780147,4734136.86314447,2,371221.276730256,4714949.29200092,142
"109",109,400725.735780147,4734136.86314447,2,371333.758594602,4700127.21234843,126
"110",110,400725.735780147,4734136.86314447,2,371534.047828719,4699147.21681931,125
"111",111,400725.735780147,4734136.86314447,2,371734.337062835,4698167.22129019,124
"112",112,400725.735780147,4734136.86314447,2,371934.626296952,4697187.22576108,123
"113",113,400725.735780147,4734136.86314447,2,372134.915531068,4696207.23023196,122
"114",114,400725.735780147,4734136.86314447,2,372143.625363278,4715336.30623005,143
"115",115,400725.735780147,4734136.86314447,2,372335.204765185,4695227.23470284,121
"116",116,400725.735780147,4734136.86314447,2,372535.493999301,4694247.23917373,120
"117",117,400725.735780147,4734136.86314447,2,372735.783233418,4693267.24364461,119
"118",118,400725.735780147,4734136.86314447,2,372936.072467534,4692287.24811549,118
"119",119,400725.735780147,4734136.86314447,2,372994.111214269,4715856.40822564,144
"120",120,400725.735780147,4734136.86314447,2,373136.361701651,4691307.25258638,117
"121",121,400725.735780147,4734136.86314447,2,373336.650935767,4690327.25705726,116
"122",122,400725.735780147,4734136.86314447,2,373536.940169884,4689347.26152814,115
"123",123,400725.735780147,4734136.86314447,2,373737.229404,4688367.26599903,114
"124",124,400725.735780147,4734136.86314447,2,373820.180047789,4716420.37711663,145
"125",125,400725.735780147,4734136.86314447,2,373937.518638117,4687387.27046991,113
"126",126,400725.735780147,4734136.86314447,2,374137.807872233,4686407.27494079,112
"127",127,400725.735780147,4734136.86314447,2,374338.09710635,4685427.27941168,111
"128",128,400725.735780147,4734136.86314447,2,374538.386340466,4684447.28388256,110
"129",129,400725.735780147,4734136.86314447,2,374634.429329938,4716999.23724239,146
"130",130,400725.735780147,4734136.86314447,2,374738.675574583,4683467.28835344,109
"131",131,400725.735780147,4734136.86314447,2,374938.964808699,4682487.29282433,108
"132",132,400725.735780147,4734136.86314447,2,375139.254042816,4681507.29729521,107
"133",133,400725.735780147,4734136.86314447,2,375277.564558586,4717765.32084883,147
"134",134,400725.735780147,4734136.86314447,2,375339.543276932,4680527.30176609,106
"135",135,400725.735780147,4734136.86314447,2,375539.832511049,4679547.30623698,105
"136",136,400725.735780147,4734136.86314447,2,375740.121745165,4678567.31070786,104
"137",137,400725.735780147,4734136.86314447,2,375851.256593983,4718578.17507649,148
"138",138,400725.735780147,4734136.86314447,2,375940.410979282,4677587.31517874,103
"139",139,400725.735780147,4734136.86314447,2,376140.700213398,4676607.31964963,102
"140",140,400725.735780147,4734136.86314447,2,376319.248313749,4719462.19473952,149
"141",141,400725.735780147,4734136.86314447,2,376340.989447515,4675627.32412051,101
"142",142,400725.735780147,4734136.86314447,2,376541.278681631,4674647.32859139,100
"143",143,400725.735780147,4734136.86314447,2,376681.536735901,4720389.4935797,150
"144",144,400725.735780147,4734136.86314447,2,376741.567915748,4673667.33306228,99
"145",145,400725.735780147,4734136.86314447,2,376916.911942848,4721355.86076852,151
"146",146,400725.735780147,4734136.86314447,2,376918.911395806,4722355.30532974,152
"147",147,400725.735780147,4734136.86314447,2,376941.857149864,4672687.33753316,98
"148",148,400725.735780147,4734136.86314447,2,377000.06611637,4723257.11112627,153
"149",149,400725.735780147,4734136.86314447,2,377142.14638398,4671707.34200404,97
"150",150,400725.735780147,4734136.86314447,2,377342.435618097,4670727.34647493,96
"151",151,400725.735780147,4734136.86314447,2,377542.724852214,4669747.35094581,95
"152",152,400725.735780147,4734136.86314447,2,377743.01408633,4668767.35541669,94
"153",153,400725.735780147,4734136.86314447,2,377885.021343393,4723723.3313109,154
"154",154,400725.735780147,4734136.86314447,2,377943.303320447,4667787.35988757,93
"155",155,400725.735780147,4734136.86314447,2,378143.592554563,4666807.36435846,92
"156",156,400725.735780147,4734136.86314447,2,378343.88178868,4665827.36882934,91
"157",157,400725.735780147,4734136.86314447,2,378769.976570416,4724189.55149553,155
"158",158,400725.735780147,4734136.86314447,2,378814.266512756,4665142.36416755,90
"159",159,400725.735780147,4734136.86314447,2,379654.931797439,4724655.77168016,156
"160",160,400725.735780147,4734136.86314447,2,379808.078874725,4665029.03277919,89
"161",161,400725.735780147,4734136.86314447,2,380539.887024462,4725121.99186479,157
"162",162,400725.735780147,4734136.86314447,2,380801.891236695,4664915.70139082,88
"163",163,400725.735780147,4734136.86314447,2,381424.842251486,4725588.21204942,158
"164",164,400725.735780147,4734136.86314447,2,381795.703598664,4664802.37000246,87
"165",165,400725.735780147,4734136.86314447,2,382309.797478509,4726054.43223405,159
"166",166,400725.735780147,4734136.86314447,2,382789.515960634,4664689.0386141,86
"167",167,400725.735780147,4734136.86314447,2,383194.752705532,4726520.65241868,160
"168",168,400725.735780147,4734136.86314447,2,383783.328322604,4664575.70722574,85
"169",169,400725.735780147,4734136.86314447,2,384079.707932555,4726986.87260331,161
"170",170,400725.735780147,4734136.86314447,2,384777.140684573,4664462.37583737,84
"171",171,400725.735780147,4734136.86314447,2,384964.663159578,4727453.09278794,162
"172",172,400725.735780147,4734136.86314447,2,385770.953046543,4664349.04444901,83
"173",173,400725.735780147,4734136.86314447,2,385849.618386602,4727919.31297257,163
"174",174,400725.735780147,4734136.86314447,2,386734.573613625,4728385.5331572,164
"175",175,400725.735780147,4734136.86314447,2,386764.765408513,4664235.71306065,82
"176",176,400725.735780147,4734136.86314447,2,387619.528840648,4728851.75334183,165
"177",177,400725.735780147,4734136.86314447,2,387758.577770482,4664122.38167229,81
"178",178,400725.735780147,4734136.86314447,2,388504.484067671,4729317.97352646,166
"179",179,400725.735780147,4734136.86314447,2,388752.390132452,4664009.05028392,80
"180",180,400725.735780147,4734136.86314447,2,389389.439294694,4729784.19371109,167
"181",181,400725.735780147,4734136.86314447,2,389746.202494421,4663895.71889556,79
"182",182,400725.735780147,4734136.86314447,2,390274.394521718,4730250.41389572,168
"183",183,400725.735780147,4734136.86314447,2,390740.014856391,4663782.3875072,78
"184",184,400725.735780147,4734136.86314447,2,391159.349748741,4730716.63408035,169
"185",185,400908.639878588,4733153.47456147,3,368930.287785204,4711887.15869783,138
"186",186,400908.639878588,4733153.47456147,3,369130.577019321,4710907.16316871,137
"187",187,400908.639878588,4733153.47456147,3,369330.866253437,4709927.1676396,136
"188",188,400908.639878588,4733153.47456147,3,369367.466271742,4712662.99613934,139
"189",189,400908.639878588,4733153.47456147,3,369531.155487554,4708947.17211048,135
"190",190,400908.639878588,4733153.47456147,3,369731.44472167,4707967.17658136,134
"191",191,400908.639878588,4733153.47456147,3,369931.733955787,4706987.18105225,133
"192",192,400908.639878588,4733153.47456147,3,369950.95875048,4713454.23086039,140
"193",193,400908.639878588,4733153.47456147,3,370132.023189903,4706007.18552313,132
"194",194,400908.639878588,4733153.47456147,3,370332.31242402,4705027.18999401,131
"195",195,400908.639878588,4733153.47456147,3,370529.622899058,4714268.03220298,141
"196",196,400908.639878588,4733153.47456147,3,370532.601658136,4704047.1944649,130
"197",197,400908.639878588,4733153.47456147,3,370732.890892253,4703067.19893578,129
"198",198,400908.639878588,4733153.47456147,3,370933.180126369,4702087.20340666,128
"199",199,400908.639878588,4733153.47456147,3,371133.469360486,4701107.20787754,127
"200",200,400908.639878588,4733153.47456147,3,371221.276730256,4714949.29200092,142
"201",201,400908.639878588,4733153.47456147,3,371333.758594602,4700127.21234843,126
"202",202,400908.639878588,4733153.47456147,3,371534.047828719,4699147.21681931,125
"203",203,400908.639878588,4733153.47456147,3,371734.337062835,4698167.22129019,124
"204",204,400908.639878588,4733153.47456147,3,371934.626296952,4697187.22576108,123
"205",205,400908.639878588,4733153.47456147,3,372134.915531068,4696207.23023196,122
"206",206,400908.639878588,4733153.47456147,3,372143.625363278,4715336.30623005,143
"207",207,400908.639878588,4733153.47456147,3,372335.204765185,4695227.23470284,121
"208",208,400908.639878588,4733153.47456147,3,372535.493999301,4694247.23917373,120
"209",209,400908.639878588,4733153.47456147,3,372735.783233418,4693267.24364461,119
"210",210,400908.639878588,4733153.47456147,3,372936.072467534,4692287.24811549,118
"211",211,400908.639878588,4733153.47456147,3,372994.111214269,4715856.40822564,144
"212",212,400908.639878588,4733153.47456147,3,373136.361701651,4691307.25258638,117
"213",213,400908.639878588,4733153.47456147,3,373336.650935767,4690327.25705726,116
"214",214,400908.639878588,4733153.47456147,3,373536.940169884,4689347.26152814,115
"215",215,400908.639878588,4733153.47456147,3,373737.229404,4688367.26599903,114
"216",216,400908.639878588,4733153.47456147,3,373820.180047789,4716420.37711663,145
"217",217,400908.639878588,4733153.47456147,3,373937.518638117,4687387.27046991,113
"218",218,400908.639878588,4733153.47456147,3,374137.807872233,4686407.27494079,112
"219",219,400908.639878588,4733153.47456147,3,374338.09710635,4685427.27941168,111
"220",220,400908.639878588,4733153.47456147,3,374538.386340466,4684447.28388256,110
"221",221,400908.639878588,4733153.47456147,3,374634.429329938,4716999.23724239,146
"222",222,400908.639878588,4733153.47456147,3,374738.675574583,4683467.28835344,109
"223",223,400908.639878588,4733153.47456147,3,374938.964808699,4682487.29282433,108
"224",224,400908.639878588,4733153.47456147,3,375139.254042816,4681507.29729521,107
"225",225,400908.639878588,4733153.47456147,3,375277.564558586,4717765.32084883,147
"226",226,400908.639878588,4733153.47456147,3,375339.543276932,4680527.30176609,106
"227",227,400908.639878588,4733153.47456147,3,375539.832511049,4679547.30623698,105
"228",228,400908.639878588,4733153.47456147,3,375740.121745165,4678567.31070786,104
"229",229,400908.639878588,4733153.47456147,3,375851.256593983,4718578.17507649,148
"230",230,400908.639878588,4733153.47456147,3,375940.410979282,4677587.31517874,103
"231",231,400908.639878588,4733153.47456147,3,376140.700213398,4676607.31964963,102
"232",232,400908.639878588,4733153.47456147,3,376319.248313749,4719462.19473952,149
"233",233,400908.639878588,4733153.47456147,3,376340.989447515,4675627.32412051,101
"234",234,400908.639878588,4733153.47456147,3,376541.278681631,4674647.32859139,100
"235",235,400908.639878588,4733153.47456147,3,376681.536735901,4720389.4935797,150
"236",236,400908.639878588,4733153.47456147,3,376741.567915748,4673667.33306228,99
"237",237,400908.639878588,4733153.47456147,3,376916.911942848,4721355.86076852,151
"238",238,400908.639878588,4733153.47456147,3,376918.911395806,4722355.30532974,152
"239",239,400908.639878588,4733153.47456147,3,376941.857149864,4672687.33753316,98
"240",240,400908.639878588,4733153.47456147,3,377000.06611637,4723257.11112627,153
"241",241,400908.639878588,4733153.47456147,3,377142.14638398,4671707.34200404,97
"242",242,400908.639878588,4733153.47456147,3,377342.435618097,4670727.34647493,96
"243",243,400908.639878588,4733153.47456147,3,377542.724852214,4669747.35094581,95
"244",244,400908.639878588,4733153.47456147,3,377743.01408633,4668767.35541669,94
"245",245,400908.639878588,4733153.47456147,3,377885.021343393,4723723.3313109,154
"246",246,400908.639878588,4733153.47456147,3,377943.303320447,4667787.35988757,93
"247",247,400908.639878588,4733153.47456147,3,378143.592554563,4666807.36435846,92
"248",248,400908.639878588,4733153.47456147,3,378343.88178868,4665827.36882934,91
"249",249,400908.639878588,4733153.47456147,3,378769.976570416,4724189.55149553,155
"250",250,400908.639878588,4733153.47456147,3,378814.266512756,4665142.36416755,90
"251",251,400908.639878588,4733153.47456147,3,379654.931797439,4724655.77168016,156
"252",252,400908.639878588,4733153.47456147,3,379808.078874725,4665029.03277919,89
"253",253,400908.639878588,4733153.47456147,3,380539.887024462,4725121.99186479,157
"254",254,400908.639878588,4733153.47456147,3,380801.891236695,4664915.70139082,88
"255",255,400908.639878588,4733153.47456147,3,381424.842251486,4725588.21204942,158
"256",256,400908.639878588,4733153.47456147,3,381795.703598664,4664802.37000246,87
"257",257,400908.639878588,4733153.47456147,3,382309.797478509,4726054.43223405,159
"258",258,400908.639878588,4733153.47456147,3,382789.515960634,4664689.0386141,86
"259",259,400908.639878588,4733153.47456147,3,383194.752705532,4726520.65241868,160
"260",260,400908.639878588,4733153.47456147,3,383783.328322604,4664575.70722574,85
"261",261,400908.639878588,4733153.47456147,3,384079.707932555,4726986.87260331,161
"262",262,400908.639878588,4733153.47456147,3,384777.140684573,4664462.37583737,84
"263",263,400908.639878588,4733153.47456147,3,384964.663159578,4727453.09278794,162
"264",264,400908.639878588,4733153.47456147,3,385770.953046543,4664349.04444901,83
"265",265,400908.639878588,4733153.47456147,3,385849.618386602,4727919.31297257,163
"266",266,400908.639878588,4733153.47456147,3,386734.573613625,4728385.5331572,164
"267",267,400908.639878588,4733153.47456147,3,386764.765408513,4664235.71306065,82
"268",268,400908.639878588,4733153.47456147,3,387619.528840648,4728851.75334183,165
"269",269,400908.639878588,4733153.47456147,3,387758.577770482,4664122.38167229,81
"270",270,400908.639878588,4733153.47456147,3,388504.484067671,4729317.97352646,166
"271",271,400908.639878588,4733153.47456147,3,388752.390132452,4664009.05028392,80
"272",272,400908.639878588,4733153.47456147,3,389389.439294694,4729784.19371109,167
"273",273,400908.639878588,4733153.47456147,3,389746.202494421,4663895.71889556,79
"274",274,400908.639878588,4733153.47456147,3,390274.394521718,4730250.41389572,168
"275",275,400908.639878588,4733153.47456147,3,390740.014856391,4663782.3875072,78
"276",276,400908.639878588,4733153.47456147,3,391159.349748741,4730716.63408035,169
"277",277,401091.54397703,4732170.08597848,4,368930.287785204,4711887.15869783,138
"278",278,401091.54397703,4732170.08597848,4,369130.577019321,4710907.16316871,137
"279",279,401091.54397703,4732170.08597848,4,369330.866253437,4709927.1676396,136
"280",280,401091.54397703,4732170.08597848,4,369367.466271742,4712662.99613934,139
"281",281,401091.54397703,4732170.08597848,4,369531.155487554,4708947.17211048,135
"282",282,401091.54397703,4732170.08597848,4,369731.44472167,4707967.17658136,134
"283",283,401091.54397703,4732170.08597848,4,369931.733955787,4706987.18105225,133
"284",284,401091.54397703,4732170.08597848,4,369950.95875048,4713454.23086039,140
"285",285,401091.54397703,4732170.08597848,4,370132.023189903,4706007.18552313,132
"286",286,401091.54397703,4732170.08597848,4,370332.31242402,4705027.18999401,131
"287",287,401091.54397703,4732170.08597848,4,370529.622899058,4714268.03220298,141
"288",288,401091.54397703,4732170.08597848,4,370532.601658136,4704047.1944649,130
"289",289,401091.54397703,4732170.08597848,4,370732.890892253,4703067.19893578,129
"290",290,401091.54397703,4732170.08597848,4,370933.180126369,4702087.20340666,128
"291",291,401091.54397703,4732170.08597848,4,371133.469360486,4701107.20787754,127
"292",292,401091.54397703,4732170.08597848,4,371221.276730256,4714949.29200092,142
"293",293,401091.54397703,4732170.08597848,4,371333.758594602,4700127.21234843,126
"294",294,401091.54397703,4732170.08597848,4,371534.047828719,4699147.21681931,125
"295",295,401091.54397703,4732170.08597848,4,371734.337062835,4698167.22129019,124
"296",296,401091.54397703,4732170.08597848,4,371934.626296952,4697187.22576108,123
"297",297,401091.54397703,4732170.08597848,4,372134.915531068,4696207.23023196,122
"298",298,401091.54397703,4732170.08597848,4,372143.625363278,4715336.30623005,143
"299",299,401091.54397703,4732170.08597848,4,372335.204765185,4695227.23470284,121
"300",300,401091.54397703,4732170.08597848,4,372535.493999301,4694247.23917373,120
"301",301,401091.54397703,4732170.08597848,4,372735.783233418,4693267.24364461,119
"302",302,401091.54397703,4732170.08597848,4,372936.072467534,4692287.24811549,118
"303",303,401091.54397703,4732170.08597848,4,372994.111214269,4715856.40822564,144
"304",304,401091.54397703,4732170.08597848,4,373136.361701651,4691307.25258638,117
"305",305,401091.54397703,4732170.08597848,4,373336.650935767,4690327.25705726,116
"306",306,401091.54397703,4732170.08597848,4,373536.940169884,4689347.26152814,115
"307",307,401091.54397703,4732170.08597848,4,373737.229404,4688367.26599903,114
"308",308,401091.54397703,4732170.08597848,4,373820.180047789,4716420.37711663,145
"309",309,401091.54397703,4732170.08597848,4,373937.518638117,4687387.27046991,113
"310",310,401091.54397703,4732170.08597848,4,374137.807872233,4686407.27494079,112
"311",311,401091.54397703,4732170.08597848,4,374338.09710635,4685427.27941168,111
"312",312,401091.54397703,4732170.08597848,4,374538.386340466,4684447.28388256,110
"313",313,401091.54397703,4732170.08597848,4,374634.429329938,4716999.23724239,146
"314",314,401091.54397703,4732170.08597848,4,374738.675574583,4683467.28835344,109
"315",315,401091.54397703,4732170.08597848,4,374938.964808699,4682487.29282433,108
"316",316,401091.54397703,4732170.08597848,4,375139.254042816,4681507.29729521,107
"317",317,401091.54397703,4732170.08597848,4,375277.564558586,4717765.32084883,147
"318",318,401091.54397703,4732170.08597848,4,375339.543276932,4680527.30176609,106
"319",319,401091.54397703,4732170.08597848,4,375539.832511049,4679547.30623698,105
"320",320,401091.54397703,4732170.08597848,4,375740.121745165,4678567.31070786,104
"321",321,401091.54397703,4732170.08597848,4,375851.256593983,4718578.17507649,148
"322",322,401091.54397703,4732170.08597848,4,375940.410979282,4677587.31517874,103
"323",323,401091.54397703,4732170.08597848,4,376140.700213398,4676607.31964963,102
"324",324,401091.54397703,4732170.08597848,4,376319.248313749,4719462.19473952,149
"325",325,401091.54397703,4732170.08597848,4,376340.989447515,4675627.32412051,101
"326",326,401091.54397703,4732170.08597848,4,376541.278681631,4674647.32859139,100
"327",327,401091.54397703,4732170.08597848,4,376681.536735901,4720389.4935797,150
"328",328,401091.54397703,4732170.08597848,4,376741.567915748,4673667.33306228,99
"329",329,401091.54397703,4732170.08597848,4,376916.911942848,4721355.86076852,151
"330",330,401091.54397703,4732170.08597848,4,376918.911395806,4722355.30532974,152
"331",331,401091.54397703,4732170.08597848,4,376941.857149864,4672687.33753316,98
"332",332,401091.54397703,4732170.08597848,4,377000.06611637,4723257.11112627,153
"333",333,401091.54397703,4732170.08597848,4,377142.14638398,4671707.34200404,97
"334",334,401091.54397703,4732170.08597848,4,377342.435618097,4670727.34647493,96
"335",335,401091.54397703,4732170.08597848,4,377542.724852214,4669747.35094581,95
"336",336,401091.54397703,4732170.08597848,4,377743.01408633,4668767.35541669,94
"337",337,401091.54397703,4732170.08597848,4,377885.021343393,4723723.3313109,154
"338",338,401091.54397703,4732170.08597848,4,377943.303320447,4667787.35988757,93
"339",339,401091.54397703,4732170.08597848,4,378143.592554563,4666807.36435846,92
"340",340,401091.54397703,4732170.08597848,4,378343.88178868,4665827.36882934,91
"341",341,401091.54397703,4732170.08597848,4,378769.976570416,4724189.55149553,155
"342",342,401091.54397703,4732170.08597848,4,378814.266512756,4665142.36416755,90
"343",343,401091.54397703,4732170.08597848,4,379654.931797439,4724655.77168016,156
"344",344,401091.54397703,4732170.08597848,4,379808.078874725,4665029.03277919,89
"345",345,401091.54397703,4732170.08597848,4,380539.887024462,4725121.99186479,157
"346",346,401091.54397703,4732170.08597848,4,380801.891236695,4664915.70139082,88
"347",347,401091.54397703,4732170.08597848,4,381424.842251486,4725588.21204942,158
"348",348,401091.54397703,4732170.08597848,4,381795.703598664,4664802.37000246,87
"349",349,401091.54397703,4732170.08597848,4,382309.797478509,4726054.43223405,159
"350",350,401091.54397703,4732170.08597848,4,382789.515960634,4664689.0386141,86
"351",351,401091.54397703,4732170.08597848,4,383194.752705532,4726520.65241868,160
"352",352,401091.54397703,4732170.08597848,4,383783.328322604,4664575.70722574,85
"353",353,401091.54397703,4732170.08597848,4,384079.707932555,4726986.87260331,161
"354",354,401091.54397703,4732170.08597848,4,384777.140684573,4664462.37583737,84
"355",355,401091.54397703,4732170.08597848,4,384964.663159578,4727453.09278794,162
"356",356,401091.54397703,4732170.08597848,4,385770.953046543,4664349.04444901,83
"357",357,401091.54397703,4732170.08597848,4,385849.618386602,4727919.31297257,163
"358",358,401091.54397703,4732170.08597848,4,386734.573613625,4728385.5331572,164
"359",359,401091.54397703,4732170.08597848,4,386764.765408513,4664235.71306065,82
"360",360,401091.54397703,4732170.08597848,4,387619.528840648,4728851.75334183,165
"361",361,401091.54397703,4732170.08597848,4,387758.577770482,4664122.38167229,81
"362",362,401091.54397703,4732170.08597848,4,388504.484067671,4729317.97352646,166
"363",363,401091.54397703,4732170.08597848,4,388752.390132452,4664009.05028392,80
"364",364,401091.54397703,4732170.08597848,4,389389.439294694,4729784.19371109,167
"365",365,401091.54397703,4732170.08597848,4,389746.202494421,4663895.71889556,79
"366",366,401091.54397703,4732170.08597848,4,390274.394521718,4730250.41389572,168
"367",367,401091.54397703,4732170.08597848,4,390740.014856391,4663782.3875072,78
"368",368,401091.54397703,4732170.08597848,4,391159.349748741,4730716.63408035,169
"369",369,401274.448075471,4731186.69739548,5,368930.287785204,4711887.15869783,138
"370",370,401274.448075471,4731186.69739548,5,369130.577019321,4710907.16316871,137
"371",371,401274.448075471,4731186.69739548,5,369330.866253437,4709927.1676396,136
"372",372,401274.448075471,4731186.69739548,5,369367.466271742,4712662.99613934,139
"373",373,401274.448075471,4731186.69739548,5,369531.155487554,4708947.17211048,135
"374",374,401274.448075471,4731186.69739548,5,369731.44472167,4707967.17658136,134
"375",375,401274.448075471,4731186.69739548,5,369931.733955787,4706987.18105225,133
"376",376,401274.448075471,4731186.69739548,5,369950.95875048,4713454.23086039,140
"377",377,401274.448075471,4731186.69739548,5,370132.023189903,4706007.18552313,132
"378",378,401274.448075471,4731186.69739548,5,370332.31242402,4705027.18999401,131
"379",379,401274.448075471,4731186.69739548,5,370529.622899058,4714268.03220298,141
"380",380,401274.448075471,4731186.69739548,5,370532.601658136,4704047.1944649,130
"381",381,401274.448075471,4731186.69739548,5,370732.890892253,4703067.19893578,129
"382",382,401274.448075471,4731186.69739548,5,370933.180126369,4702087.20340666,128
"383",383,401274.448075471,4731186.69739548,5,371133.469360486,4701107.20787754,127
"384",384,401274.448075471,4731186.69739548,5,371221.276730256,4714949.29200092,142
"385",385,401274.448075471,4731186.69739548,5,371333.758594602,4700127.21234843,126
"386",386,401274.448075471,4731186.69739548,5,371534.047828719,4699147.21681931,125
"387",387,401274.448075471,4731186.69739548,5,371734.337062835,4698167.22129019,124
"388",388,401274.448075471,4731186.69739548,5,371934.626296952,4697187.22576108,123
"389",389,401274.448075471,4731186.69739548,5,372134.915531068,4696207.23023196,122
"390",390,401274.448075471,4731186.69739548,5,372143.625363278,4715336.30623005,143
"391",391,401274.448075471,4731186.69739548,5,372335.204765185,4695227.23470284,121
"392",392,401274.448075471,4731186.69739548,5,372535.493999301,4694247.23917373,120
"393",393,401274.448075471,4731186.69739548,5,372735.783233418,4693267.24364461,119
"394",394,401274.448075471,4731186.69739548,5,372936.072467534,4692287.24811549,118
"395",395,401274.448075471,4731186.69739548,5,372994.111214269,4715856.40822564,144
"396",396,401274.448075471,4731186.69739548,5,373136.361701651,4691307.25258638,117
"397",397,401274.448075471,4731186.69739548,5,373336.650935767,4690327.25705726,116
"398",398,401274.448075471,4731186.69739548,5,373536.940169884,4689347.26152814,115
"399",399,401274.448075471,4731186.69739548,5,373737.229404,4688367.26599903,114
"400",400,401274.448075471,4731186.69739548,5,373820.180047789,4716420.37711663,145
"401",401,401274.448075471,4731186.69739548,5,373937.518638117,4687387.27046991,113
"402",402,401274.448075471,4731186.69739548,5,374137.807872233,4686407.27494079,112
"403",403,401274.448075471,4731186.69739548,5,374338.09710635,4685427.27941168,111
"404",404,401274.448075471,4731186.69739548,5,374538.386340466,4684447.28388256,110
"405",405,401274.448075471,4731186.69739548,5,374634.429329938,4716999.23724239,146
"406",406,401274.448075471,4731186.69739548,5,374738.675574583,4683467.28835344,109
"407",407,401274.448075471,4731186.69739548,5,374938.964808699,4682487.29282433,108
"408",408,401274.448075471,4731186.69739548,5,375139.254042816,4681507.29729521,107
"409",409,401274.448075471,4731186.69739548,5,375277.564558586,4717765.32084883,147
"410",410,401274.448075471,4731186.69739548,5,375339.543276932,4680527.30176609,106
"411",411,401274.448075471,4731186.69739548,5,375539.832511049,4679547.30623698,105
